paper_index,label,index
2299984,2,9818
9548077,2,9819
18192338,1,9820
11253114,2,9821
1499475,2,9822
8383698,2,9823
9421372,2,9824
9571342,3,9825
7958494,2,9826
17641739,1,9827
10868864,3,9828
17452059,2,9829
6468791,2,9830
16459127,3,9831
18811598,3,9832
9254659,2,9833
10757637,3,9834
1999278,2,9835
15385049,2,9836
9664082,1,9837
10068486,1,9838
8918580,2,9839
18809623,2,9840
12660865,3,9841
8186823,2,9842
1644239,2,9843
10860185,3,9844
11594300,3,9845
1535382,1,9846
6236118,1,9847
8110002,2,9848
2536628,1,9849
3701514,2,9850
1565635,2,9851
16505505,3,9852
6765222,2,9853
4069009,1,9854
15662556,3,9855
6221747,1,9856
10570321,2,9857
3543673,3,9858
15606688,3,9859
8172643,2,9860
8666150,2,9861
7380109,1,9862
12832326,2,9863
2819817,1,9864
9389426,2,9865
8530440,3,9866
19046200,3,9867
2846906,1,9868
18556343,3,9869
720388,1,9870
7776502,3,9871
3156405,1,9872
2865274,3,9873
2289639,3,9874
12021163,3,9875
17997168,3,9876
17327461,3,9877
18088079,1,9878
8518455,3,9879
3335279,2,9880
8679127,2,9881
14748857,3,9882
15239024,2,9883
10080840,2,9884
10524496,2,9885
1941408,2,9886
3275717,1,9887
16902319,1,9888
11773987,3,9889
4065452,2,9890
7796981,1,9891
10977027,2,9892
15797964,3,9893
16049319,1,9894
2962801,1,9895
12445315,2,9896
12006393,3,9897
11085185,2,9898
16801579,3,9899
15024687,2,9900
11734783,1,9901
7926308,1,9902
11172474,3,9903
1188560,1,9904
11161975,2,9905
18490555,3,9906
12848418,2,9907
9781790,3,9908
12856125,3,9909
9082275,3,9910
7867594,2,9911
3514329,1,9912
6604162,1,9913
12473243,2,9914
1806809,2,9915
11067779,3,9916
7144445,1,9917
10493207,3,9918
10331157,2,9919
3940909,1,9920
15662003,3,9921
7477241,1,9922
16221954,2,9923
8666143,3,9924
8053615,3,9925
1398757,2,9926
12547767,1,9927
1555418,2,9928
16373904,3,9929
8428390,2,9930
10969849,3,9931
8194909,2,9932
17493303,3,9933
17962984,3,9934
15895384,2,9935
3475395,1,9936
14687274,3,9937
18197261,2,9938
18056794,3,9939
17188609,2,9940
9222413,1,9941
17216283,3,9942
14647894,3,9943
16306347,2,9944
2952412,2,9945
1987413,3,9946
10047431,2,9947
2820820,1,9948
4436439,1,9949
17720898,3,9950
16873791,3,9951
3328723,3,9952
17389327,3,9953
9773743,2,9954
6702437,2,9955
17444424,3,9956
16401329,2,9957
1513111,1,9958
9528888,2,9959
18270980,1,9960
16192669,1,9961
14514602,3,9962
2943624,2,9963
19038053,3,9964
6108276,1,9965
19136655,2,9966
2531916,2,9967
9782121,2,9968
12221327,3,9969
16330520,2,9970
2968887,2,9971
1757353,1,9972
15534160,3,9973
3609495,1,9974
7092823,1,9975
6353141,1,9976
3025045,2,9977
9440478,3,9978
2003637,3,9979
11315828,3,9980
17591595,2,9981
6760664,2,9982
10937510,3,9983
18348180,1,9984
17826043,3,9985
3292913,2,9986
8618487,2,9987
3900076,1,9988
19775465,2,9989
18197995,3,9990
12453968,3,9991
11425498,1,9992
10445840,2,9993
1535056,2,9994
15850548,3,9995
2515052,2,9996
12897091,3,9997
6487539,1,9998
10937511,2,9999
10800015,3,10000
3315370,2,10001
11889200,3,10002
6374896,1,10003
10373320,3,10004
16269973,3,10005
16644626,3,10006
1971659,2,10007
10078995,1,10008
1728846,1,10009
11683767,3,10010
15892650,3,10011
11574403,1,10012
15030523,2,10013
2970980,1,10014
11092499,3,10015
9377611,2,10016
15094083,3,10017
18590812,1,10018
12919931,2,10019
1356097,2,10020
15899264,1,10021
11357483,1,10022
8178349,2,10023
15861021,1,10024
7439541,2,10025
18835954,3,10026
16644713,3,10027
11673498,2,10028
2227127,1,10029
4046836,2,10030
1538647,1,10031
16014697,2,10032
15327738,3,10033
1936671,2,10034
4075949,2,10035
15354084,1,10036
12684749,2,10037
8405701,2,10038
16109070,2,10039
11815469,3,10040
1967440,2,10041
18927173,2,10042
1122063,2,10043
17761995,3,10044
16386096,3,10045
12472787,3,10046
12716810,2,10047
10837808,1,10048
10588526,3,10049
6435733,2,10050
12606496,3,10051
10372024,1,10052
8338816,2,10053
8059020,1,10054
8718430,2,10055
15013978,2,10056
2404722,2,10057
14679035,2,10058
17088580,2,10059
15641325,3,10060
16936214,3,10061
16400026,1,10062
7294026,2,10063
8722069,2,10064
14162694,1,10065
19056609,3,10066
15131135,2,10067
9028690,3,10068
11546824,3,10069
11177333,3,10070
14722160,3,10071
19087327,3,10072
2956027,3,10073
11522696,2,10074
12728636,3,10075
10513628,1,10076
14606201,3,10077
16627389,3,10078
7575418,2,10079
18060033,2,10080
12590018,2,10081
17659061,2,10082
9203441,2,10083
15734846,3,10084
2984941,1,10085
11473079,3,10086
8194667,3,10087
17227327,3,10088
9392499,1,10089
8083360,3,10090
12908509,2,10091
16442182,3,10092
8363636,1,10093
2389754,3,10094
16873794,3,10095
15940395,3,10096
9167113,3,10097
1516506,3,10098
14618238,3,10099
16399782,2,10100
3054544,2,10101
8690823,3,10102
15315866,3,10103
7594559,2,10104
11508270,2,10105
6092334,1,10106
6321280,1,10107
15229375,2,10108
2179271,1,10109
3000116,1,10110
7657028,3,10111
7988346,2,10112
2404717,3,10113
17315139,2,10114
16443001,3,10115
12841889,3,10116
9355373,3,10117
8420811,2,10118
16337874,3,10119
14693702,1,10120
15296095,1,10121
18586907,2,10122
18728082,2,10123
17300594,3,10124
1623640,1,10125
15111525,2,10126
11418698,2,10127
1802481,2,10128
15333483,2,10129
2591644,1,10130
18803760,2,10131
3606192,2,10132
17666094,2,10133
1972779,1,10134
1935920,2,10135
16362279,2,10136
2351014,2,10137
17151331,2,10138
8612445,2,10139
2595251,2,10140
15616798,3,10141
1940637,2,10142
18479365,3,10143
2108072,1,10144
14633806,3,10145
6203798,1,10146
2952464,1,10147
11064109,3,10148
15161797,3,10149
14969651,3,10150
12145012,3,10151
15068125,3,10152
17082646,2,10153
970129,2,10154
15222663,2,10155
17045460,2,10156
1872184,2,10157
7017341,2,10158
10375055,3,10159
1612225,2,10160
1773691,3,10161
9519755,1,10162
7955687,1,10163
10895852,2,10164
3159965,2,10165
1667503,1,10166
15112169,3,10167
11928067,3,10168
8869191,2,10169
18502304,2,10170
15557158,2,10171
8960844,3,10172
16873415,1,10173
2964908,1,10174
6297403,1,10175
15670786,1,10176
12547852,2,10177
15784703,3,10178
2191883,2,10179
2026125,2,10180
10692980,2,10181
3881525,1,10182
17445204,2,10183
15096540,2,10184
10352120,1,10185
1913321,1,10186
6177381,1,10187
14749263,3,10188
10986179,3,10189
12526638,3,10190
3372263,2,10191
12031953,1,10192
9337007,3,10193
18040660,3,10194
17476868,3,10195
11168330,3,10196
1698679,1,10197
8960830,2,10198
9167108,2,10199
15971061,3,10200
2783780,2,10201
3099125,1,10202
9114036,2,10203
9013991,2,10204
11855792,3,10205
18941734,3,10206
16310551,3,10207
6226551,1,10208
1675200,2,10209
11095432,3,10210
17054599,2,10211
19454403,3,10212
1928347,1,10213
7967355,1,10214
12446265,3,10215
12453952,3,10216
2553319,1,10217
12007729,3,10218
15168015,3,10219
11796823,3,10220
16423130,3,10221
3240843,2,10222
15983228,3,10223
15911094,2,10224
12516557,2,10225
2612304,2,10226
9686928,2,10227
10638049,2,10228
10793405,3,10229
2412933,1,10230
11978641,3,10231
17911088,3,10232
8808117,1,10233
6695895,3,10234
7949222,2,10235
16732983,1,10236
1348711,2,10237
18048762,2,10238
3094802,2,10239
1505307,2,10240
11151764,2,10241
10895854,3,10242
14747289,2,10243
17575306,2,10244
2491424,2,10245
16545636,3,10246
18959599,3,10247
6833751,1,10248
12681024,3,10249
8262323,1,10250
3924216,2,10251
17215379,3,10252
3717201,1,10253
17259472,3,10254
17493553,1,10255
15149729,1,10256
16026367,3,10257
8875250,2,10258
6758461,2,10259
10837992,1,10260
11509159,3,10261
2204602,2,10262
14693968,3,10263
12540618,3,10264
1838048,2,10265
8168637,1,10266
15971059,2,10267
2995996,2,10268
9158104,2,10269
17883389,2,10270
10047433,2,10271
6323238,1,10272
9446548,1,10273
19273282,3,10274
8374375,3,10275
11919132,2,10276
2105258,1,10277
6643479,1,10278
12032191,2,10279
12553708,1,10280
1899406,2,10281
12538755,2,10282
9722689,2,10283
15250035,2,10284
12765961,3,10285
16423625,2,10286
1244549,2,10287
8936128,2,10288
3058046,2,10289
10857940,3,10290
12874106,3,10291
2161118,1,10292
11508275,2,10293
17017752,3,10294
15277401,2,10295
15670188,2,10296
15541340,2,10297
12915671,3,10298
12796069,3,10299
3086574,1,10300
7331773,2,10301
8304504,1,10302
2379556,1,10303
16624563,3,10304
9145209,1,10305
8477874,1,10306
17376839,2,10307
12502664,3,10308
10639304,3,10309
8513574,2,10310
1991827,3,10311
4056046,2,10312
17342472,3,10313
17971425,3,10314
10051320,3,10315
9703329,3,10316
3908487,1,10317
11115840,2,10318
8287395,1,10319
18091037,3,10320
11724418,2,10321
1611145,2,10322
4018414,1,10323
17513705,2,10324
2390157,2,10325
1852860,2,10326
10097930,3,10327
19323780,3,10328
34548,1,10329
9606176,2,10330
9300228,2,10331
10855541,1,10332
2988584,1,10333
17922472,3,10334
3817302,2,10335
2300805,1,10336
2913281,1,10337
12892737,2,10338
15154956,3,10339
19587831,3,10340
8519350,3,10341
10472932,2,10342
9388789,3,10343
8056042,2,10344
7556621,1,10345
12419932,3,10346
9727884,3,10347
6381005,2,10348
16443761,3,10349
11321233,2,10350
17693571,3,10351
9087870,2,10352
8174839,2,10353
17554399,3,10354
8946834,2,10355
11140007,3,10356
3238312,2,10357
7982267,1,10358
1604470,1,10359
12475775,3,10360
16714356,1,10361
15642082,1,10362
477613,2,10363
12451010,1,10364
17319470,2,10365
18037923,3,10366
7705790,1,10367
16831155,3,10368
47533,2,10369
16700888,2,10370
15504979,3,10371
3540997,1,10372
19056611,3,10373
8436256,3,10374
16088325,1,10375
15615695,1,10376
19474024,2,10377
2179951,1,10378
386782,2,10379
9625285,1,10380
12876161,2,10381
9260789,2,10382
16813715,2,10383
8096168,2,10384
15356026,3,10385
1864484,1,10386
9550282,2,10387
9099123,3,10388
1623929,2,10389
2326003,2,10390
2767340,2,10391
17697063,3,10392
1541385,3,10393
11078455,3,10394
17245407,3,10395
17517665,2,10396
2055338,2,10397
15330676,3,10398
12963599,2,10399
7988484,2,10400
3622198,2,10401
1848407,1,10402
10911806,3,10403
12086310,2,10404
9389498,1,10405
14968293,1,10406
3315365,2,10407
18006654,1,10408
12876160,2,10409
359389,1,10410
8582537,1,10411
16214255,3,10412
8433729,3,10413
9620677,2,10414
12716764,3,10415
2673217,1,10416
7485207,2,10417
8443479,2,10418
7589885,2,10419
7625445,3,10420
15522466,3,10421
11242607,3,10422
7657037,2,10423
15209767,3,10424
8123622,1,10425
16452245,2,10426
224862,1,10427
17243865,1,10428
2139429,1,10429
16801582,3,10430
10752702,2,10431
17538940,3,10432
8729154,2,10433
11194216,3,10434
12235110,2,10435
8842605,3,10436
11194235,2,10437
3698784,2,10438
9057955,3,10439
6951830,2,10440
7989457,2,10441
11315821,3,10442
18653708,1,10443
1526327,2,10444
204291,1,10445
16186291,3,10446
16207627,3,10447
8721772,1,10448
16458538,3,10449
16452548,3,10450
11324686,2,10451
7789650,2,10452
2671247,2,10453
18840782,3,10454
201550,1,10455
9927014,3,10456
11335776,3,10457
10862828,1,10458
16307624,3,10459
15147359,2,10460
14749276,3,10461
14769912,2,10462
16979174,2,10463
8993020,2,10464
9851666,2,10465
16306380,2,10466
11678970,3,10467
3662696,1,10468
17065348,3,10469
11118003,1,10470
3516608,3,10471
2209320,3,10472
2857024,2,10473
6231206,1,10474
3073076,2,10475
10737695,3,10476
11246883,3,10477
1446795,1,10478
16911620,3,10479
16801587,3,10480
17283238,3,10481
18071583,3,10482
9892508,2,10483
9510080,1,10484
1847938,1,10485
17157112,3,10486
16873752,3,10487
9392496,1,10488
18559413,3,10489
12453979,3,10490
11693036,3,10491
9425444,2,10492
9588433,3,10493
17173720,3,10494
9726237,2,10495
12145223,2,10496
7657022,3,10497
15735198,2,10498
6362005,2,10499
9060843,3,10500
3128361,2,10501
2110907,1,10502
17054449,2,10503
10647060,3,10504
11978670,2,10505
12730827,3,10506
7789648,2,10507
7987399,2,10508
7003664,1,10509
8762108,1,10510
1290746,2,10511
15372359,2,10512
1303265,3,10513
9833939,2,10514
4036779,3,10515
17045165,1,10516
1647335,1,10517
668640,1,10518
17590177,2,10519
14578226,3,10520
15611235,1,10521
2884159,1,10522
7002345,1,10523
11854325,3,10524
18551011,3,10525
8842069,2,10526
10661879,1,10527
15298349,1,10528
12654706,3,10529
11092697,2,10530
18796619,3,10531
1247369,2,10532
627089,2,10533
17242918,3,10534
10902787,3,10535
12166602,2,10536
9933449,2,10537
8582130,3,10538
9072870,2,10539
17034987,1,10540
8175975,2,10541
11053781,3,10542
8425496,3,10543
10803701,2,10544
12826018,1,10545
10404803,2,10546
14679042,2,10547
3002890,1,10548
15172902,2,10549
16680064,1,10550
761736,2,10551
8675680,3,10552
8255966,3,10553
6338503,1,10554
4074198,3,10555
8847231,2,10556
9589237,2,10557
12975466,2,10558
1700959,1,10559
16374426,1,10560
12406920,3,10561
2424432,1,10562
17433304,3,10563
17679700,3,10564
12373017,2,10565
2307296,3,10566
11755477,3,10567
10532529,2,10568
6386581,2,10569
7622004,2,10570
7926288,3,10571
9253967,2,10572
17352516,3,10573
11916932,3,10574
2141449,1,10575
14556421,3,10576
16702861,2,10577
17473913,1,10578
10477250,3,10579
2180755,1,10580
1387433,1,10581
6340416,2,10582
8596270,3,10583
10376780,2,10584
9743359,2,10585
16843179,3,10586
1612232,2,10587
19721859,3,10588
12145179,1,10589
17229898,3,10590
10888252,1,10591
3666321,1,10592
9530623,2,10593
10718777,3,10594
7039365,1,10595
18316358,3,10596
9700636,2,10597
15197140,3,10598
7601013,3,10599
12438293,3,10600
9049480,2,10601
9203459,3,10602
11357471,1,10603
6991317,1,10604
9453291,2,10605
17259397,3,10606
152048,1,10607
17512318,3,10608
3891786,2,10609
4064578,2,10610
19156628,3,10611
19060128,1,10612
1680996,3,10613
16987885,3,10614
10725774,2,10615
12935776,2,10616
9559485,2,10617
3060025,2,10618
7580637,2,10619
17522982,3,10620
17327312,2,10621
18566337,3,10622
14507788,3,10623
12663474,1,10624
9820603,2,10625
2961513,1,10626
11320276,3,10627
6324787,1,10628
17358100,3,10629
6426472,1,10630
8034570,3,10631
9799895,3,10632
2910919,2,10633
17063327,1,10634
14578248,2,10635
18337374,1,10636
10551191,2,10637
956998,2,10638
17288659,2,10639
15050428,1,10640
7934613,2,10641
17130200,3,10642
2507030,2,10643
1829996,1,10644
12921938,3,10645
11128360,2,10646
16242708,2,10647
15383397,1,10648
17327318,3,10649
15331548,3,10650
12954595,2,10651
8138060,3,10652
14514593,2,10653
15270787,2,10654
18167535,2,10655
9096967,3,10656
10067971,1,10657
9247907,3,10658
8568461,2,10659
2387254,1,10660
11815495,2,10661
18985010,3,10662
3883162,2,10663
1458144,3,10664
8535060,2,10665
17287466,1,10666
11063281,3,10667
15929675,2,10668
7977785,1,10669
17764626,3,10670
11024584,3,10671
10064092,3,10672
15562376,3,10673
8422782,3,10674
15507889,3,10675
17988431,3,10676
2205622,2,10677
19533084,3,10678
3930062,1,10679
11589428,2,10680
9833930,3,10681
11289039,2,10682
17941876,3,10683
16406945,1,10684
11289474,2,10685
11723051,2,10686
7555514,2,10687
10457237,3,10688
8408647,3,10689
14679083,2,10690
17250813,1,10691
11259621,1,10692
15386666,3,10693
18250267,3,10694
16505254,3,10695
2060321,2,10696
9709955,3,10697
8168641,2,10698
1737547,2,10699
2944394,1,10700
15126294,3,10701
2523766,1,10702
6347785,1,10703
11916957,3,10704
6378698,2,10705
9287047,2,10706
15954931,1,10707
1954807,2,10708
3086658,1,10709
14578303,2,10710
2446712,1,10711
10096790,3,10712
2651187,2,10713
8772723,2,10714
3065001,3,10715
2682724,1,10716
8215268,1,10717
9283782,2,10718
16311223,3,10719
15181084,2,10720
8813436,3,10721
10334305,2,10722
11461935,1,10723
14679064,2,10724
11151288,2,10725
8603874,3,10726
8325987,2,10727
18796098,2,10728
7045315,2,10729
3288533,2,10730
15894466,3,10731
19179216,3,10732
9389757,3,10733
17065331,1,10734
17379054,3,10735
7574935,2,10736
16565639,3,10737
17511963,3,10738
17223345,2,10739
11150629,3,10740
1682198,1,10741
15606381,3,10742
12800108,2,10743
12925054,2,10744
12584538,2,10745
3315789,2,10746
19033589,3,10747
8408474,2,10748
19697080,3,10749
12591951,3,10750
8448070,3,10751
2134205,2,10752
9704241,2,10753
19956095,2,10754
15561923,3,10755
1930941,2,10756
7284496,1,10757
8742562,3,10758
16972554,1,10759
12665498,3,10760
16380483,1,10761
18337172,2,10762
2567684,1,10763
10552021,2,10764
17587712,3,10765
12021247,3,10766
8349031,3,10767
11460818,3,10768
10095815,2,10769
8484362,3,10770
9436620,1,10771
11429393,1,10772
18437223,2,10773
7850272,2,10774
11793023,3,10775
9081852,3,10776
3805283,2,10777
9625360,2,10778
12606529,2,10779
19208188,3,10780
11784224,3,10781
9275207,2,10782
3336402,2,10783
9703314,2,10784
9162606,3,10785
12601628,3,10786
12424108,1,10787
15220226,3,10788
1612203,2,10789
2904532,3,10790
3517068,3,10791
12655575,3,10792
3071440,2,10793
11809615,3,10794
17513405,3,10795
17977949,3,10796
12832316,3,10797
18940401,3,10798
10480778,3,10799
2951138,2,10800
15331567,1,10801
8314447,3,10802
16045741,2,10803
11554773,3,10804
19120494,2,10805
17259486,3,10806
10332663,2,10807
16407737,2,10808
12878365,3,10809
156737,1,10810
7813815,3,10811
16760222,3,10812
9706117,2,10813
15918915,1,10814
15532720,1,10815
19127292,3,10816
9285510,2,10817
16530127,3,10818
15635816,3,10819
15531498,3,10820
3726862,2,10821
3127229,3,10822
19734397,3,10823
19183764,3,10824
15897922,1,10825
12644725,1,10826
16219011,3,10827
16127772,3,10828
15902401,2,10829
18486765,2,10830
1592880,2,10831
10884714,3,10832
12079854,3,10833
6383190,2,10834
15317602,3,10835
15574137,1,10836
19421422,2,10837
16671953,2,10838
19225753,3,10839
8056186,2,10840
10074012,2,10841
2738402,2,10842
10995033,1,10843
8174843,2,10844
3517644,3,10845
3308889,1,10846
16291416,3,10847
8921824,3,10848
6411398,2,10849
2196359,2,10850
15852031,1,10851
9872926,1,10852
17327428,2,10853
16301684,2,10854
9094680,2,10855
14985484,3,10856
19459761,3,10857
16831970,2,10858
15028852,3,10859
11472274,3,10860
17823772,3,10861
6862134,1,10862
6830603,1,10863
15334390,3,10864
6607315,2,10865
834569,2,10866
17594388,3,10867
10776489,3,10868
16585392,1,10869
150797,1,10870
7011725,2,10871
17375408,3,10872
17124721,2,10873
18698428,3,10874
12610039,3,10875
1857552,1,10876
18795103,3,10877
17662617,3,10878
680627,2,10879
10423111,2,10880
3308604,2,10881
2843209,2,10882
8669957,2,10883
14578243,3,10884
18398138,2,10885
10769277,3,10886
15210771,2,10887
10651256,2,10888
14767489,1,10889
17082572,2,10890
3298620,1,10891
16389899,2,10892
10605017,2,10893
7584694,2,10894
11955025,3,10895
14578298,2,10896
8288950,1,10897
9267987,2,10898
12218377,3,10899
10714554,2,10900
7017342,1,10901
8778001,2,10902
6450254,1,10903
15233492,3,10904
17065697,3,10905
9445387,1,10906
15161769,3,10907
9038879,1,10908
19526210,3,10909
16596358,3,10910
3519679,2,10911
7854171,3,10912
11596663,1,10913
1956736,2,10914
7188334,2,10915
12791620,3,10916
6499635,3,10917
9421250,1,10918
16783636,3,10919
11323089,3,10920
18450829,3,10921
6782830,2,10922
10902613,2,10923
7521354,2,10924
14551045,3,10925
10969842,2,10926
17823371,3,10927
2043812,3,10928
14672598,3,10929
16271646,3,10930
10391397,2,10931
12610027,2,10932
8258349,2,10933
3105747,2,10934
7925541,3,10935
2104183,1,10936
11874936,3,10937
6352883,2,10938
8585999,2,10939
8897005,3,10940
15277378,2,10941
6381190,2,10942
11508277,3,10943
10546007,2,10944
3059740,3,10945
3706388,3,10946
446915,2,10947
17828387,3,10948
8376593,1,10949
12640320,1,10950
8985654,3,10951
16371537,2,10952
8723523,1,10953
9135940,2,10954
6786275,1,10955
2670595,3,10956
10977038,2,10957
9794859,3,10958
3896899,1,10959
11916169,2,10960
2957837,1,10961
16804194,3,10962
10872535,3,10963
12421426,2,10964
7930374,2,10965
17003305,3,10966
11351859,2,10967
12829651,1,10968
10403914,2,10969
14500039,3,10970
3011574,1,10971
16957566,3,10972
18809627,3,10973
7555502,3,10974
9300241,1,10975
10566650,2,10976
1474327,1,10977
11375357,3,10978
7242598,2,10979
8586152,3,10980
15638292,3,10981
11507694,2,10982
9472678,2,10983
18687759,3,10984
17173715,3,10985
2147157,1,10986
14984444,3,10987
16123482,2,10988
10097254,3,10989
1884898,3,10990
12606536,2,10991
10609116,3,10992
15731364,2,10993
9222645,3,10994
16123347,2,10995
7888040,2,10996
17428318,3,10997
6697101,1,10998
18667079,3,10999
7821136,3,11000
1468309,2,11001
18056886,3,11002
12600852,3,11003
9439557,3,11004
8403288,3,11005
2533502,2,11006
12647840,3,11007
17403121,3,11008
1996629,1,11009
17145742,3,11010
16269382,3,11011
8637868,2,11012
16404554,2,11013
15883229,3,11014
12393299,2,11015
1858159,2,11016
3102302,1,11017
11417948,1,11018
16164876,3,11019
10736103,2,11020
6360695,1,11021
12186517,3,11022
2951060,2,11023
16858281,1,11024
17144912,1,11025
17150099,3,11026
12433517,3,11027
12540637,3,11028
8056185,2,11029
17519421,3,11030
9702435,3,11031
3745442,2,11032
2209302,3,11033
15978877,3,11034
1241672,2,11035
8762376,3,11036
9549452,3,11037
12185270,2,11038
16007095,3,11039
3362188,2,11040
17130477,3,11041
19478458,2,11042
16344423,3,11043
14982274,2,11044
2839472,1,11045
8675407,1,11046
12610013,2,11047
18080106,3,11048
2571758,2,11049
16520921,3,11050
8709079,3,11051
16803942,2,11052
17209802,3,11053
12716743,2,11054
9000705,2,11055
12453960,2,11056
976604,2,11057
16433707,2,11058
9141969,1,11059
2406597,2,11060
18676351,3,11061
2838359,1,11062
3894793,2,11063
2253832,2,11064
8843902,1,11065
11423501,2,11066
8093442,2,11067
6167482,2,11068
3260200,1,11069
3510930,3,11070
3047167,1,11071
12021087,2,11072
9519723,2,11073
16648902,1,11074
12436344,3,11075
9022080,2,11076
19291814,2,11077
15232701,3,11078
9252493,1,11079
12965109,3,11080
8558012,2,11081
9314015,3,11082
7963189,2,11083
8485622,1,11084
1966737,1,11085
9058337,1,11086
11874940,3,11087
11140008,3,11088
12058006,2,11089
3746344,1,11090
17684464,3,11091
2959622,1,11092
6377925,1,11093
15561967,2,11094
14638745,1,11095
14709415,2,11096
16497144,2,11097
15885640,2,11098
17877832,3,11099
1661693,1,11100
8911977,3,11101
7914880,2,11102
15562187,3,11103
15855568,3,11104
17200690,1,11105
17220476,3,11106
15283313,3,11107
2052059,3,11108
6439213,1,11109
10634367,2,11110
11472455,3,11111
7859898,2,11112
15533523,3,11113
10918935,2,11114
2998300,1,11115
2707223,2,11116
11906326,2,11117
9559488,3,11118
2140085,2,11119
15331020,3,11120
15677514,1,11121
7962558,2,11122
7583560,2,11123
3519325,1,11124
8087098,1,11125
15729364,2,11126
16306377,3,11127
1415591,1,11128
10344174,3,11129
2164479,1,11130
3300175,2,11131
3556281,2,11132
9075794,2,11133
9013432,3,11134
8782826,3,11135
10433100,1,11136
11899245,3,11137
16241913,3,11138
10102685,1,11139
16331093,3,11140
7688327,2,11141
8446055,2,11142
11423507,3,11143
15797988,3,11144
19143816,2,11145
10468203,3,11146
11528370,1,11147
9052888,2,11148
1451958,2,11149
1606400,2,11150
3556104,2,11151
11849448,1,11152
10868936,2,11153
18717999,3,11154
11035359,1,11155
6761194,1,11156
16505240,3,11157
17130507,2,11158
8811331,2,11159
18172142,3,11160
17594390,3,11161
16681560,3,11162
1681160,3,11163
12967586,1,11164
19553558,2,11165
12136406,3,11166
17428349,3,11167
8842598,3,11168
3522325,2,11169
10217422,3,11170
2521836,1,11171
17554341,2,11172
11270670,2,11173
6116858,2,11174
18534027,3,11175
8582544,3,11176
11192132,3,11177
15384953,3,11178
6086432,1,11179
12209017,3,11180
8631628,2,11181
2687931,2,11182
7042879,1,11183
9350728,2,11184
6445186,1,11185
11772907,3,11186
15047632,3,11187
17701878,3,11188
9848784,2,11189
16105155,2,11190
1377788,2,11191
12502665,2,11192
10953032,1,11193
6134470,1,11194
18219539,3,11195
12714656,1,11196
11359854,2,11197
2666429,3,11198
2209344,3,11199
1892468,2,11200
2256435,2,11201
15805231,1,11202
9610651,2,11203
10485379,2,11204
8039594,2,11205
12116176,2,11206
3898862,1,11207
8621015,3,11208
10826411,2,11209
14593852,3,11210
8981711,2,11211
16868890,3,11212
16648764,2,11213
9568688,2,11214
15047635,2,11215
15049939,2,11216
10868970,1,11217
1797479,2,11218
8243850,3,11219
17327427,2,11220
4043582,2,11221
1432480,2,11222
18031995,3,11223
3124829,1,11224
15827072,2,11225
15947245,3,11226
12772546,3,11227
6791286,1,11228
11462311,3,11229
11274239,1,11230
10845962,2,11231
7926344,3,11232
2702912,3,11233
11074203,2,11234
6155118,2,11235
8262307,3,11236
12738395,3,11237
9299363,1,11238
9566860,2,11239
8341027,1,11240
14747233,3,11241
1663993,1,11242
10680643,1,11243
16113326,3,11244
14681842,2,11245
2658981,2,11246
16855180,3,11247
11182217,3,11248
16087865,2,11249
11349735,1,11250
18829988,3,11251
8972684,2,11252
16734901,1,11253
486490,1,11254
9580389,1,11255
17309144,3,11256
9637517,1,11257
2121358,1,11258
15771578,2,11259
10190896,2,11260
17476475,3,11261
18818254,2,11262
12477919,3,11263
7526124,1,11264
16644641,3,11265
12466001,2,11266
11457885,3,11267
15034596,2,11268
17606874,2,11269
16699461,1,11270
12540634,3,11271
7488448,3,11272
14677332,3,11273
15846252,3,11274
12506153,2,11275
8826962,2,11276
11914515,1,11277
6396159,1,11278
2915437,2,11279
10700229,2,11280
16905645,2,11281
19436665,3,11282
10436256,2,11283
19273250,3,11284
3569695,1,11285
18702647,3,11286
6161541,1,11287
19180071,3,11288
7614520,3,11289
12716788,2,11290
6393427,2,11291
10333897,3,11292
9792549,3,11293
6386277,2,11294
2946385,1,11295
12547870,3,11296
12351442,3,11297
11423498,3,11298
885298,1,11299
8486775,2,11300
11914749,3,11301
15328324,3,11302
17440034,3,11303
16751293,2,11304
16999648,3,11305
6327999,1,11306
8326013,3,11307
3956881,2,11308
15642076,3,11309
9015687,2,11310
16644687,1,11311
16451853,3,11312
11091270,2,11313
12717005,3,11314
3319352,1,11315
18469204,3,11316
7173521,1,11317
16968892,1,11318
16260435,2,11319
378740,2,11320
8933280,2,11321
2151226,2,11322
15983312,2,11323
17323002,1,11324
14693983,3,11325
3881092,2,11326
1576813,2,11327
1392822,2,11328
9605655,3,11329
10972586,3,11330
8306588,2,11331
10482607,2,11332
7829633,3,11333
9038347,3,11334
10526740,2,11335
11752027,1,11336
11929490,2,11337
17503712,3,11338
16612564,3,11339
8593944,2,11340
9688872,1,11341
9467129,2,11342
16522700,1,11343
16268330,3,11344
18299186,2,11345
15132977,3,11346
12925051,3,11347
9151789,3,11348
2189885,3,11349
10609125,2,11350
11522693,3,11351
12147146,2,11352
18423055,2,11353
11289057,3,11354
2956026,3,11355
15904868,3,11356
3436991,2,11357
15451917,3,11358
1653667,2,11359
16988119,3,11360
15095039,2,11361
3290006,1,11362
3111913,1,11363
11333990,3,11364
17493509,3,11365
8394635,2,11366
3358015,1,11367
10868956,2,11368
7556984,2,11369
2934286,1,11370
626109,2,11371
18356404,2,11372
15534123,3,11373
3905469,2,11374
